ibm_16_0910_out.arenas-jazz_seed_1070_method_qaoa_iter_size_16_backend_IBMQX,1070,3256.9270605397924,14,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_1266_method_qaoa_iter_size_16_backend_IBMQX,1266,3516.4434719182645,15,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_1314_method_qaoa_iter_size_16_backend_IBMQX,1314,3348.1130561633745,17,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_1331_method_qaoa_iter_size_16_backend_IBMQX,1331,3347.097738876727,15,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_2928_method_qaoa_iter_size_16_backend_IBMQX,2928,3338.456601021128,12,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_3509_method_qaoa_iter_size_16_backend_IBMQX,3509,3513.9073668854458,21,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_3734_method_qaoa_iter_size_16_backend_IBMQX,3734,3435.0277169948404,18,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_3765_method_qaoa_iter_size_16_backend_IBMQX,3765,3514.220277169907,13,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_3874_method_qaoa_iter_size_16_backend_IBMQX,3874,3502.8242159007605,12,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_400_method_qaoa_iter_size_16_backend_IBMQX,400,3509.4062727935675,15,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_4506_method_qaoa_iter_size_16_backend_IBMQX,4506,3338.5207877461407,15,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_4622_method_qaoa_iter_size_16_backend_IBMQX,4622,3431.7695113055647,13,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_5063_method_qaoa_iter_size_16_backend_IBMQX,5063,3350.248723559417,17,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_5219_method_qaoa_iter_size_16_backend_IBMQX,5219,3516.4434719182645,14,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_6052_method_qaoa_iter_size_16_backend_IBMQX,6052,3350.3887673231097,23,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_6496_method_qaoa_iter_size_16_backend_IBMQX,6496,3432.9970824215143,13,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_6509_method_qaoa_iter_size_16_backend_IBMQX,6509,3350.3887673231097,16,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_7018_method_qaoa_iter_size_16_backend_IBMQX,7018,3436.1772428883364,15,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_7208_method_qaoa_iter_size_16_backend_IBMQX,7208,3175.2932166302035,13,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_7778_method_qaoa_iter_size_16_backend_IBMQX,7778,3516.4434719182645,16,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_8173_method_qaoa_iter_size_16_backend_IBMQX,8173,3432.5069292486437,13,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_8887_method_qaoa_iter_size_16_backend_IBMQX,8887,3350.3887673231097,18,out.arenas-jazz
ibm_16_0910_out.arenas-jazz_seed_8932_method_qaoa_iter_size_16_backend_IBMQX,8932,3427.832968636015,13,out.arenas-jazz
ibm_16_0910_out.arenas-meta_seed_1070_method_qaoa_iter_size_16_backend_IBMQX,1070,2201.9975399754085,21,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_1314_method_qaoa_iter_size_16_backend_IBMQX,1314,2048.997785977878,23,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_1420_method_qaoa_iter_size_16_backend_IBMQX,1420,2093.632472324677,26,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_2928_method_qaoa_iter_size_16_backend_IBMQX,2928,2368.9800738005392,23,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_3509_method_qaoa_iter_size_16_backend_IBMQX,3509,2404.8698646985904,36,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_3734_method_qaoa_iter_size_16_backend_IBMQX,3734,2053.69348093479,23,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_3874_method_qaoa_iter_size_16_backend_IBMQX,3874,2220.999753997555,23,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_4506_method_qaoa_iter_size_16_backend_IBMQX,4506,2384.9997539976625,28,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_5063_method_qaoa_iter_size_16_backend_IBMQX,5063,2073.9975399754576,26,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_5219_method_qaoa_iter_size_16_backend_IBMQX,5219,1992.9997539976146,26,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_6052_method_qaoa_iter_size_16_backend_IBMQX,6052,1999.689052890375,24,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_6496_method_qaoa_iter_size_16_backend_IBMQX,6496,2039.6890528905433,24,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_6509_method_qaoa_iter_size_16_backend_IBMQX,6509,2148.9849938499406,23,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_7018_method_qaoa_iter_size_16_backend_IBMQX,7018,2258.58794587952,22,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_7208_method_qaoa_iter_size_16_backend_IBMQX,7208,2348.9997539975816,32,out.arenas-meta
ibm_16_0910_out.arenas-meta_seed_8173_method_qaoa_iter_size_16_backend_IBMQX,8173,2303.1990159901766,27,out.arenas-meta
ibm_16_0910_out.brunson_revolution_revolution_seed_1070_method_qaoa_iter_size_16_backend_IBMQX,1070,274.0759493670891,10,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_1266_method_qaoa_iter_size_16_backend_IBMQX,1266,259.98734177215175,13,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_1314_method_qaoa_iter_size_16_backend_IBMQX,1314,274.0759493670891,15,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_1420_method_qaoa_iter_size_16_backend_IBMQX,1420,269.3544303797473,10,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_2928_method_qaoa_iter_size_16_backend_IBMQX,2928,272.60759493670963,10,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_3509_method_qaoa_iter_size_16_backend_IBMQX,3509,272.6075949367096,11,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_3734_method_qaoa_iter_size_16_backend_IBMQX,3734,259.98734177215175,14,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_3765_method_qaoa_iter_size_16_backend_IBMQX,3765,257.1518987341773,11,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_3874_method_qaoa_iter_size_16_backend_IBMQX,3874,270.7721518987352,10,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_4506_method_qaoa_iter_size_16_backend_IBMQX,4506,250.93670886075736,10,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_4622_method_qaoa_iter_size_16_backend_IBMQX,4622,274.0759493670891,11,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_5063_method_qaoa_iter_size_16_backend_IBMQX,5063,272.6075949367096,12,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_5219_method_qaoa_iter_size_16_backend_IBMQX,5219,274.0759493670891,11,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_6052_method_qaoa_iter_size_16_backend_IBMQX,6052,210.8354430379899,12,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_6496_method_qaoa_iter_size_16_backend_IBMQX,6496,274.0759493670891,14,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_6509_method_qaoa_iter_size_16_backend_IBMQX,6509,259.98734177215175,10,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_7208_method_qaoa_iter_size_16_backend_IBMQX,7208,244.00000000000063,14,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_7778_method_qaoa_iter_size_16_backend_IBMQX,7778,244.00000000000063,15,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_8173_method_qaoa_iter_size_16_backend_IBMQX,8173,257.86075949367097,13,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_8887_method_qaoa_iter_size_16_backend_IBMQX,8887,244.0000000000006,12,out.brunson_revolution_revolution
ibm_16_0910_out.brunson_revolution_revolution_seed_8932_method_qaoa_iter_size_16_backend_IBMQX,8932,269.3544303797475,10,out.brunson_revolution_revolution
ibm_16_0910_out.contact_seed_1070_method_qaoa_iter_size_16_backend_IBMQX,1070,797.0838041431847,21,out.contact
ibm_16_0910_out.contact_seed_1266_method_qaoa_iter_size_16_backend_IBMQX,1266,817.8945386063909,16,out.contact
ibm_16_0910_out.contact_seed_1314_method_qaoa_iter_size_16_backend_IBMQX,1314,706.0555555556,18,out.contact
ibm_16_0910_out.contact_seed_1420_method_qaoa_iter_size_16_backend_IBMQX,1420,822.067796610193,15,out.contact
ibm_16_0910_out.contact_seed_3509_method_qaoa_iter_size_16_backend_IBMQX,3509,798.2137476459698,19,out.contact
ibm_16_0910_out.contact_seed_3734_method_qaoa_iter_size_16_backend_IBMQX,3734,760.3305084746025,17,out.contact
ibm_16_0910_out.contact_seed_3765_method_qaoa_iter_size_16_backend_IBMQX,3765,753.7589453861121,22,out.contact
ibm_16_0910_out.contact_seed_3874_method_qaoa_iter_size_16_backend_IBMQX,3874,743.001883239208,24,out.contact
ibm_16_0910_out.contact_seed_5063_method_qaoa_iter_size_16_backend_IBMQX,5063,791.3220338983793,23,out.contact
ibm_16_0910_out.contact_seed_5219_method_qaoa_iter_size_16_backend_IBMQX,5219,744.3465160075086,18,out.contact
ibm_16_0910_out.contact_seed_6052_method_qaoa_iter_size_16_backend_IBMQX,6052,888.1770244821057,19,out.contact
ibm_16_0910_out.contact_seed_6509_method_qaoa_iter_size_16_backend_IBMQX,6509,653.6186440677905,18,out.contact
ibm_16_0910_out.contact_seed_7018_method_qaoa_iter_size_16_backend_IBMQX,7018,762.6657250470809,23,out.contact
ibm_16_0910_out.contact_seed_7208_method_qaoa_iter_size_16_backend_IBMQX,7208,859.7024482109294,20,out.contact
ibm_16_0910_out.contact_seed_8173_method_qaoa_iter_size_16_backend_IBMQX,8173,629.174199623372,15,out.contact
ibm_16_0910_out.contact_seed_8887_method_qaoa_iter_size_16_backend_IBMQX,8887,636.1949152542353,16,out.contact
ibm_16_0910_out.moreno_oz_oz_seed_1070_method_qaoa_iter_size_16_backend_IBMQX,1070,2205.9989124524373,25,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_1266_method_qaoa_iter_size_16_backend_IBMQX,1266,2287.059271343133,21,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_1314_method_qaoa_iter_size_16_backend_IBMQX,1314,2066.71778140295,32,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_3509_method_qaoa_iter_size_16_backend_IBMQX,3509,2446.5992387167144,15,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_3734_method_qaoa_iter_size_16_backend_IBMQX,3734,2278.4991843393286,25,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_3765_method_qaoa_iter_size_16_backend_IBMQX,3765,2454.142468733021,22,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_3874_method_qaoa_iter_size_16_backend_IBMQX,3874,2058.4524197933724,22,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_4506_method_qaoa_iter_size_16_backend_IBMQX,4506,2402.7395323545497,17,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_4622_method_qaoa_iter_size_16_backend_IBMQX,4622,2209.4051114736353,15,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_5063_method_qaoa_iter_size_16_backend_IBMQX,5063,2276.458945078872,18,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_6496_method_qaoa_iter_size_16_backend_IBMQX,6496,2492.4589450788612,24,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_6509_method_qaoa_iter_size_16_backend_IBMQX,6509,2009.0212071778185,19,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_7018_method_qaoa_iter_size_16_backend_IBMQX,7018,2290.214246873319,16,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_7208_method_qaoa_iter_size_16_backend_IBMQX,7208,2292.671016856997,14,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_7357_method_qaoa_iter_size_16_backend_IBMQX,7357,2032.8863512778707,16,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_7778_method_qaoa_iter_size_16_backend_IBMQX,7778,2007.9173463839131,16,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_8173_method_qaoa_iter_size_16_backend_IBMQX,8173,2492.4589450788612,16,out.moreno_oz_oz
ibm_16_0910_out.moreno_oz_oz_seed_8887_method_qaoa_iter_size_16_backend_IBMQX,8887,2205.9989124524373,32,out.moreno_oz_oz
ibm_16_0910_out.sociopatterns-infectious_seed_1070_method_qaoa_iter_size_16_backend_IBMQX,1070,4170.039059674457,29,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_1254_method_qaoa_iter_size_16_backend_IBMQX,1254,5123.659312839168,22,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_1266_method_qaoa_iter_size_16_backend_IBMQX,1266,4794.776853526231,24,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_1314_method_qaoa_iter_size_16_backend_IBMQX,1314,4691.731645569592,27,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_1420_method_qaoa_iter_size_16_backend_IBMQX,1420,4278.000000000081,25,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_2928_method_qaoa_iter_size_16_backend_IBMQX,2928,4689.382278481105,21,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_3509_method_qaoa_iter_size_16_backend_IBMQX,3509,5120.885352622158,23,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_3734_method_qaoa_iter_size_16_backend_IBMQX,3734,4998.000000000085,24,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_3765_method_qaoa_iter_size_16_backend_IBMQX,3765,4157.999999999935,22,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_5063_method_qaoa_iter_size_16_backend_IBMQX,5063,4667.743942133909,23,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_6052_method_qaoa_iter_size_16_backend_IBMQX,6052,4161.790958408671,22,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_6509_method_qaoa_iter_size_16_backend_IBMQX,6509,4551.304882459331,22,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_7018_method_qaoa_iter_size_16_backend_IBMQX,7018,4193.087884267558,28,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_7208_method_qaoa_iter_size_16_backend_IBMQX,7208,4737.001084990939,27,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_8173_method_qaoa_iter_size_16_backend_IBMQX,8173,4850.227848101235,28,out.sociopatterns-infectious
ibm_16_0910_out.sociopatterns-infectious_seed_8887_method_qaoa_iter_size_16_backend_IBMQX,8887,4667.743942133909,23,out.sociopatterns-infectious
ibm_16_0913_out.arenas-jazz_seed_1254_method_qaoa_iter_size_16_backend_IBMQX,1254,3271.29102844637,21,out.arenas-jazz
ibm_16_0913_out.arenas-jazz_seed_1420_method_qaoa_iter_size_16_backend_IBMQX,1420,3510.493800145832,12,out.arenas-jazz
ibm_16_0913_out.arenas-jazz_seed_3260_method_qaoa_iter_size_16_backend_IBMQX,3260,3346.319474835846,17,out.arenas-jazz
ibm_16_0913_out.arenas-jazz_seed_5999_method_qaoa_iter_size_16_backend_IBMQX,5999,3258.468271334826,14,out.arenas-jazz
ibm_16_0913_out.arenas-jazz_seed_7357_method_qaoa_iter_size_16_backend_IBMQX,7357,3185.557257476314,13,out.arenas-jazz
ibm_16_0913_out.arenas-jazz_seed_8073_method_qaoa_iter_size_16_backend_IBMQX,8073,3427.832968636015,13,out.arenas-jazz
ibm_16_0913_out.arenas-jazz_seed_8215_method_qaoa_iter_size_16_backend_IBMQX,8215,3433.382202771632,16,out.arenas-jazz
ibm_16_0913_out.arenas-meta_seed_1254_method_qaoa_iter_size_16_backend_IBMQX,1254,2459.0897908979628,37,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_1266_method_qaoa_iter_size_16_backend_IBMQX,1266,2166.345879458881,21,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_1331_method_qaoa_iter_size_16_backend_IBMQX,1331,2262.7739237393175,31,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_3260_method_qaoa_iter_size_16_backend_IBMQX,3260,2516.9584255842174,28,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_3765_method_qaoa_iter_size_16_backend_IBMQX,3765,1996.8206642066657,25,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_400_method_qaoa_iter_size_16_backend_IBMQX,400,2189.6472324724605,29,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_4622_method_qaoa_iter_size_16_backend_IBMQX,4622,2345.814514145129,32,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_5999_method_qaoa_iter_size_16_backend_IBMQX,5999,2441.5311193112607,32,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_7357_method_qaoa_iter_size_16_backend_IBMQX,7357,2501.6934809345994,35,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_7778_method_qaoa_iter_size_16_backend_IBMQX,7778,2409.1945879458144,31,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_8073_method_qaoa_iter_size_16_backend_IBMQX,8073,2033.1719557196125,23,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_8215_method_qaoa_iter_size_16_backend_IBMQX,8215,2448.999753997583,21,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_8887_method_qaoa_iter_size_16_backend_IBMQX,8887,1876.999753997557,27,out.arenas-meta
ibm_16_0913_out.arenas-meta_seed_8932_method_qaoa_iter_size_16_backend_IBMQX,8932,2151.0897908979578,25,out.arenas-meta
ibm_16_0913_out.brunson_revolution_revolution_seed_1254_method_qaoa_iter_size_16_backend_IBMQX,1254,244.00000000000063,12,out.brunson_revolution_revolution
ibm_16_0913_out.brunson_revolution_revolution_seed_1331_method_qaoa_iter_size_16_backend_IBMQX,1331,194.6835443038299,9,out.brunson_revolution_revolution
ibm_16_0913_out.brunson_revolution_revolution_seed_3260_method_qaoa_iter_size_16_backend_IBMQX,3260,271.0379746835456,12,out.brunson_revolution_revolution
ibm_16_0913_out.brunson_revolution_revolution_seed_400_method_qaoa_iter_size_16_backend_IBMQX,400,257.86075949367097,10,out.brunson_revolution_revolution
ibm_16_0913_out.brunson_revolution_revolution_seed_5999_method_qaoa_iter_size_16_backend_IBMQX,5999,259.98734177215175,10,out.brunson_revolution_revolution
ibm_16_0913_out.brunson_revolution_revolution_seed_7018_method_qaoa_iter_size_16_backend_IBMQX,7018,270.7721518987354,13,out.brunson_revolution_revolution
ibm_16_0913_out.brunson_revolution_revolution_seed_7357_method_qaoa_iter_size_16_backend_IBMQX,7357,244.0000000000006,11,out.brunson_revolution_revolution
ibm_16_0913_out.brunson_revolution_revolution_seed_8073_method_qaoa_iter_size_16_backend_IBMQX,8073,244.0000000000006,11,out.brunson_revolution_revolution
ibm_16_0913_out.brunson_revolution_revolution_seed_8215_method_qaoa_iter_size_16_backend_IBMQX,8215,274.0759493670891,14,out.brunson_revolution_revolution
ibm_16_0913_out.contact_seed_1254_method_qaoa_iter_size_16_backend_IBMQX,1254,747.1101694915981,23,out.contact
ibm_16_0913_out.contact_seed_1331_method_qaoa_iter_size_16_backend_IBMQX,1331,666.2711864406782,13,out.contact
ibm_16_0913_out.contact_seed_2928_method_qaoa_iter_size_16_backend_IBMQX,2928,805.6186440678161,18,out.contact
ibm_16_0913_out.contact_seed_3260_method_qaoa_iter_size_16_backend_IBMQX,3260,811.1186440677843,20,out.contact
ibm_16_0913_out.contact_seed_400_method_qaoa_iter_size_16_backend_IBMQX,400,708.179849340857,15,out.contact
ibm_16_0913_out.contact_seed_4506_method_qaoa_iter_size_16_backend_IBMQX,4506,732.4406779661437,15,out.contact
ibm_16_0913_out.contact_seed_4622_method_qaoa_iter_size_16_backend_IBMQX,4622,895.3220338983026,19,out.contact
ibm_16_0913_out.contact_seed_5999_method_qaoa_iter_size_16_backend_IBMQX,5999,859.2391713747513,16,out.contact
ibm_16_0913_out.contact_seed_6496_method_qaoa_iter_size_16_backend_IBMQX,6496,791.7137476459894,21,out.contact
ibm_16_0913_out.contact_seed_7357_method_qaoa_iter_size_16_backend_IBMQX,7357,719.0922787194379,18,out.contact
ibm_16_0913_out.contact_seed_7778_method_qaoa_iter_size_16_backend_IBMQX,7778,717.1967984934465,17,out.contact
ibm_16_0913_out.contact_seed_8073_method_qaoa_iter_size_16_backend_IBMQX,8073,716.0527306968601,24,out.contact
ibm_16_0913_out.contact_seed_8215_method_qaoa_iter_size_16_backend_IBMQX,8215,768.4934086629588,25,out.contact
ibm_16_0913_out.contact_seed_8932_method_qaoa_iter_size_16_backend_IBMQX,8932,708.835216572491,16,out.contact
ibm_16_0913_out.moreno_oz_oz_seed_1254_method_qaoa_iter_size_16_backend_IBMQX,1254,2443.866231647655,22,out.moreno_oz_oz
ibm_16_0913_out.moreno_oz_oz_seed_1331_method_qaoa_iter_size_16_backend_IBMQX,1331,1928.822185970654,14,out.moreno_oz_oz
ibm_16_0913_out.moreno_oz_oz_seed_1420_method_qaoa_iter_size_16_backend_IBMQX,1420,1937.8096791734652,19,out.moreno_oz_oz
ibm_16_0913_out.moreno_oz_oz_seed_2928_method_qaoa_iter_size_16_backend_IBMQX,2928,2056.883088635124,16,out.moreno_oz_oz
ibm_16_0913_out.moreno_oz_oz_seed_3260_method_qaoa_iter_size_16_backend_IBMQX,3260,2490.710168569894,16,out.moreno_oz_oz
ibm_16_0913_out.moreno_oz_oz_seed_400_method_qaoa_iter_size_16_backend_IBMQX,400,2492.4589450788612,21,out.moreno_oz_oz
ibm_16_0913_out.moreno_oz_oz_seed_5219_method_qaoa_iter_size_16_backend_IBMQX,5219,2288.5905383360723,17,out.moreno_oz_oz
ibm_16_0913_out.moreno_oz_oz_seed_5999_method_qaoa_iter_size_16_backend_IBMQX,5999,2492.4589450788612,26,out.moreno_oz_oz
ibm_16_0913_out.moreno_oz_oz_seed_6052_method_qaoa_iter_size_16_backend_IBMQX,6052,1768.2468733006988,14,out.moreno_oz_oz
ibm_16_0913_out.moreno_oz_oz_seed_8073_method_qaoa_iter_size_16_backend_IBMQX,8073,2276.0706905927386,21,out.moreno_oz_oz
ibm_16_0913_out.moreno_oz_oz_seed_8215_method_qaoa_iter_size_16_backend_IBMQX,8215,2456.8863512778794,15,out.moreno_oz_oz
ibm_16_0913_out.moreno_oz_oz_seed_8932_method_qaoa_iter_size_16_backend_IBMQX,8932,2441.9564980968134,21,out.moreno_oz_oz
ibm_16_0913_out.sociopatterns-infectious_seed_1331_method_qaoa_iter_size_16_backend_IBMQX,1331,4933.566726944082,20,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_3260_method_qaoa_iter_size_16_backend_IBMQX,3260,4706.731283906008,24,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_3874_method_qaoa_iter_size_16_backend_IBMQX,3874,4934.784810126615,21,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_400_method_qaoa_iter_size_16_backend_IBMQX,400,4463.082097649235,25,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_4506_method_qaoa_iter_size_16_backend_IBMQX,4506,4336.402169981938,20,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_4622_method_qaoa_iter_size_16_backend_IBMQX,4622,4582.682820976453,27,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_5219_method_qaoa_iter_size_16_backend_IBMQX,5219,4217.790958408814,24,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_5999_method_qaoa_iter_size_16_backend_IBMQX,5999,4727.738878842793,22,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_6496_method_qaoa_iter_size_16_backend_IBMQX,6496,4636.776853526192,24,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_7357_method_qaoa_iter_size_16_backend_IBMQX,7357,4914.687884267641,22,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_7778_method_qaoa_iter_size_16_backend_IBMQX,7778,4670.682820976589,21,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_8073_method_qaoa_iter_size_16_backend_IBMQX,8073,4997.988426763197,25,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_8215_method_qaoa_iter_size_16_backend_IBMQX,8215,4533.3490054250115,20,out.sociopatterns-infectious
ibm_16_0913_out.sociopatterns-infectious_seed_8932_method_qaoa_iter_size_16_backend_IBMQX,8932,4157.4857142857445,21,out.sociopatterns-infectious
